Log for:C:/Users/56xsl/Obsidian/sense making/
# timestamp | duration | file | instruction | dir | modtime | etag | size | fileId | status | errorString | http result code | other size | other modtime | X-Request-ID
#=#=#=# Syncrun started 2024-05-13T09:49:10Z
#=#=#=#=# Propagation starts 2024-05-13T09:49:11Z (last step: 188 msec , total: 188 msec) 
2024-05-13T09:49:09+00:00 | Things | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1713789912 |  | 0 | 5385065798oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1323e717-a30d-4fa8-a68b-042c969ccd22 | 
2024-05-13T09:49:23+00:00 | propositions, ideas, statements, opinions/incremental knowledge.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711484390 | 424aac998de03caa81a5538531cf7e81 | 104 | 5385066584oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e9eaa279-2d1a-4bfa-aa40-3bd64be2cbf8 | 
2024-05-13T09:49:23+00:00 | propositions, ideas, statements, opinions/highest goal is existence.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711649057 | 0b58960b94a363300d3f009a17aa32d6 | 0 | 5385066578oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f97b5dfc-5cc4-4ed8-97dc-7f888ed00d0d | 
2024-05-13T09:49:23+00:00 | propositions, ideas, statements, opinions/learning as a tool.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712319540 | c2eeb1ee1968b9395658f66107b4ca2a | 56 | 5385066596oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 6bb723b4-3e54-49b6-9155-010b169444f6 | 
2024-05-13T09:49:23+00:00 | propositions, ideas, statements, opinions/it has worked out every time.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711486855 | d2fc629e8c2b1b5903ed09cd82c1aade | 0 | 5385066602oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | cc234d4a-5ede-49a0-ad7c-ee8909bcbb13 | 
2024-05-13T09:49:23+00:00 | propositions, ideas, statements, opinions/linguistic.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615837 | 673f6a86c572b1709682efbd0da807a9 | 8541 | 5385066608oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | a845eefd-3b98-42f2-b8f9-9233048bc165 | 
2024-05-13T09:49:24+00:00 | propositions, ideas, statements, opinions/logic relations.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712494385 | a2c181a411d0c4aa9506fde0deaa7159 | 328 | 5385066623oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 43ab4389-584b-4462-ba52-816fe146eb89 | 
2024-05-13T09:49:24+00:00 | propositions, ideas, statements, opinions/life is about experience.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711486058 | acb5a8879533ffbc727e52cb048cc9da | 0 | 5385066620oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 55eca347-0473-412d-9259-9726ddf63584 | 
2024-05-13T09:49:24+00:00 | propositions, ideas, statements, opinions/overcommunication.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712317831 | 7a3953a5d058e563204f0063b261783b | 165 | 5385066653oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 8269e6b9-a05d-4662-9477-332a75f1997b | 
2024-05-13T09:49:24+00:00 | propositions, ideas, statements, opinions/moc knowledge.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615937 | bf519f076947decc1ee93964f85de77f | 27542 | 5385066647oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 0e4989e1-5cec-4430-aebe-660ca78acb40 | 
2024-05-13T09:49:25+00:00 | propositions, ideas, statements, opinions/power of constrait.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711648019 | 724e4050f1ff612593744157db0ace35 | 0 | 5385066677oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | ab632125-5800-491e-9940-5b295bba5242 | 
2024-05-13T09:49:25+00:00 | propositions, ideas, statements, opinions/ontology.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711296852 | 426e907b598db686e938c46760dd86ed | 0 | 5385066659oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 2c413015-3ea0-40c9-8b0a-16cea1ca51b4 | 
2024-05-13T09:49:25+00:00 | propositions, ideas, statements, opinions/productivity kills ....md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712617475 | 634ced9371cb46a21f66047e0cc13a1d | 0 | 5385066683oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 05db15bd-fbc8-45f8-96d3-5a1980be74c6 | 
2024-05-13T09:49:25+00:00 | propositions, ideas, statements, opinions/olfactoric.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615577 | d8916f445177a8a9cbddad514e08e707 | 4517 | 5385066665oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 9eb66537-75f1-4c0f-8c8b-beb14c67a634 | 
2024-05-13T09:49:25+00:00 | propositions, ideas, statements, opinions/propositions.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615502 | 5015f40c1e9fcb8dc2702a7bfee65512 | 48 | 5385066695oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f8ac8046-e876-4262-99e7-d4b453ed2759 | 
2024-05-13T09:49:25+00:00 | propositions, ideas, statements, opinions/predicates (FOL).md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615577 | 4e3678ec316602b282d35e6acc7b8471 | 13397 | 5385066734oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | aed8c44a-c3e4-4019-a172-05574612891d | 
2024-05-13T09:49:26+00:00 | propositions, ideas, statements, opinions/terms (FOL).md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615579 | 949983bd1e3bde470801deac3efa2d8e | 8468 | 5385066782oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 62c5bafe-41ff-4529-a58c-424258d7aa50 | 
2024-05-13T09:49:26+00:00 | propositions, ideas, statements, opinions/recall.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711484891 | 1f53d410f94c991494cd19b03082f692 | 68 | 5385066788oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1528500b-2df2-4ad8-81b1-97a5413099e8 | 
2024-05-13T09:49:26+00:00 | propositions, ideas, statements, opinions/semantic-mediawiki.org.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615578 | 0ba352bf5d7143cf8a06cbe9aaa43b7c | 947 | 5385066773oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 55d665d4-1283-4dee-967c-58ebc7263b64 | 
2024-05-13T09:49:26+00:00 | propositions, ideas, statements, opinions/the internet is infinite.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711486731 | 32560abbd55658f8393e1d32e24d51e6 | 0 | 5385066809oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 5859740e-f560-47c8-91d6-842973d0e551 | 
2024-05-13T09:49:27+00:00 | propositions, ideas, statements, opinions/use search queries instead of folders.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711386202 | 96090d971099e9b7efbc2a5927df39cc | 119 | 5385066836oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e9b38903-eaca-475c-a53d-bab0b59901a8 | 
2024-05-13T09:49:26+00:00 | propositions, ideas, statements, opinions/system over tools.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711299988 | 92d805e7d2a2995bccd991824a99ab3d | 70 | 5385066764oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1a25abf9-5781-4429-ba75-71628a54dcf2 | 
2024-05-13T09:49:27+00:00 | propositions, ideas, statements, opinions/there is no second brain.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711483616 | d0452858f604432b364bf4e6d8ad699f | 228 | 5385066830oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1217abcb-91c6-4817-b6ca-bf921e0fd8f8 | 
2024-05-13T09:49:27+00:00 | propositions, ideas, statements, opinions/well-formed formulas.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615579 | 21ef85b70b03588730ea0b8f2b316568 | 10546 | 5385066875oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f5bd5e98-f7fd-4571-b991-ff693c220cc8 | 
2024-05-13T09:49:27+00:00 | propositions, ideas, statements, opinions/top down over bottom up.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711483924 | 0242f1e6074c158a1b9811057c70cbd7 | 67 | 5385066860oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | b031d73f-530c-441a-9315-a3b5006d0cf0 | 
2024-05-13T09:49:28+00:00 | propositions, ideas, statements, opinions/visual.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1712615578 | 24c48dc46ffe5a8ff65a186a1b83adfb | 4405 | 5385066899oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7c5d8e3e-1c57-4db3-b193-b84800b6c9d6 | 
2024-05-13T09:49:28+00:00 | propositions, ideas, statements, opinions/yannik-friendly.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711486486 | f57233c48f5bb7f0d57bf595a02c9388 | 102 | 5385066908oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | abe33d1e-d556-44ce-8075-63c78c6fa7b3 | 
2024-05-13T09:49:28+00:00 | propositions, ideas, statements, opinions/whatever works.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711305316 | 55028525ebfba7a85ebcd53369689803 | 22483 | 5385066917oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 6f37e6bb-749c-4419-ba3f-93a357503eff | 
2024-05-13T09:49:28+00:00 | propositions, ideas, statements, opinions/you still have to do the work.md | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1711387174 | ffdf3a87b67f33cdefdc58c6357d5410 | 58 | 5385066929oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 65e16f66-7ea3-4279-8170-b0489df1c009 | 
2024-05-13T09:49:10+00:00 | propositions, ideas, statements, opinions | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1715361836 |  | 40960 | 5385065813oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 4cbda8f4-970f-4265-8e69-67cf200fb790 | 
#=#=#=# Syncrun finished 2024-05-13T09:49:30Z (last step: 19343 msec , total: 19532 msec) 
#=#=#=# Syncrun started 2024-05-13T09:49:38Z
#=#=#=#=# Propagation starts 2024-05-13T09:49:39Z (last step: 931 msec , total: 931 msec) 
#=#=#=# Syncrun finished 2024-05-13T09:49:39Z (last step: 10 msec , total: 942 msec) 
#=#=#=# Syncrun started 2024-05-13T09:49:43Z
#=#=#=#=# Propagation starts 2024-05-13T09:49:43Z (last step: 196 msec , total: 196 msec) 
#=#=#=# Syncrun finished 2024-05-13T09:49:43Z (last step: 15 msec , total: 211 msec) 
#=#=#=# Syncrun started 2024-05-13T09:49:43Z
#=#=#=#=# Propagation starts 2024-05-13T09:49:43Z (last step: 189 msec , total: 189 msec) 
#=#=#=# Syncrun finished 2024-05-13T09:49:43Z (last step: 6 msec , total: 196 msec) 
#=#=#=# Syncrun started 2024-05-13T09:49:58Z
#=#=#=#=# Propagation starts 2024-05-13T09:49:58Z (last step: 185 msec , total: 185 msec) 
#=#=#=# Syncrun finished 2024-05-13T09:49:58Z (last step: 9 msec , total: 194 msec) 
#=#=#=# Syncrun started 2024-05-13T09:51:59Z
#=#=#=#=# Propagation starts 2024-05-13T09:51:59Z (last step: 180 msec , total: 180 msec) 
#=#=#=# Syncrun finished 2024-05-13T09:51:59Z (last step: 6 msec , total: 186 msec) 
#=#=#=# Syncrun started 2024-05-13T10:00:05Z
#=#=#=#=# Propagation starts 2024-05-13T10:00:06Z (last step: 986 msec , total: 986 msec) 
#=#=#=# Syncrun finished 2024-05-13T10:00:06Z (last step: 3 msec , total: 990 msec) 
#=#=#=# Syncrun started 2024-05-13T10:03:11Z
#=#=#=#=# Propagation starts 2024-05-13T10:03:11Z (last step: 203 msec , total: 203 msec) 
2024-05-13T10:03:10+00:00 | fodler | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1715594581 |  | 0 | 5385103367oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | be7db106-e6f5-4594-a65c-ed42470f7e83 | 
#=#=#=# Syncrun finished 2024-05-13T10:03:11Z (last step: 616 msec , total: 820 msec) 
#=#=#=# Syncrun started 2024-05-13T10:03:31Z
#=#=#=#=# Propagation starts 2024-05-13T10:03:31Z (last step: 395 msec , total: 395 msec) 
2024-05-13T10:03:30+00:00 | neu | CSyncEnums::CSYNC_INSTRUCTION_NEW | OCC::SyncFileItem::Up | | 1715594607 |  | 0 | 5385104267oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 3a2a1753-929e-4606-bd5e-826d509d7915 | 
#=#=#=# Syncrun finished 2024-05-13T10:03:32Z (last step: 771 msec , total: 1167 msec) 
#=#=#=# Syncrun started 2024-05-13T10:03:40Z
#=#=#=#=# Propagation starts 2024-05-13T10:03:41Z (last step: 397 msec , total: 397 msec) 
2024-05-13T10:03:40+00:00 | neu -> neu - | CSyncEnums::CSYNC_INSTRUCTION_RENAME | OCC::SyncFileItem::Up | | 1715594607 |  | 0 | 5385104267oc8d6fac567d | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7a999971-de0a-4d97-80b2-969727e2e8e7 | 
#=#=#=# Syncrun finished 2024-05-13T10:03:41Z (last step: 605 msec , total: 1002 msec) 
#=#=#=# Syncrun started 2024-05-13T10:03:55Z
#=#=#=#=# Propagation starts 2024-05-13T10:03:55Z (last step: 447 msec , total: 447 msec) 
#=#=#=# Syncrun finished 2024-05-13T10:03:55Z (last step: 3 msec , total: 450 msec) 
#=#=#=# Syncrun started 2024-05-13T10:05:41Z
#=#=#=#=# Propagation starts 2024-05-13T10:05:41Z (last step: 186 msec , total: 186 msec) 
2024-05-13T10:05:40+00:00 | fodler | CSyncEnums::CSYNC_INSTRUCTION_REMOVE | OCC::SyncFileItem::Up | | 1715594589 | 6641e55de01ec | 0 | 5385103367oc8d6fac567d | OCC::SyncFileItem::Success |  | 204 | 0 | 1715594589 | d74164fd-7d2f-4761-8b52-f6e0522c76e9 | 
2024-05-13T10:05:40+00:00 | neu - | CSyncEnums::CSYNC_INSTRUCTION_REMOVE | OCC::SyncFileItem::Up | | 1715594610 | 6641e5721a473 | 0 | 5385104267oc8d6fac567d | OCC::SyncFileItem::Success |  | 204 | 0 | 1715594610 | d84cfe27-92fe-4327-9d71-76732f31ecc9 | 
#=#=#=# Syncrun finished 2024-05-13T10:05:41Z (last step: 718 msec , total: 904 msec) 
#=#=#=# Syncrun started 2024-05-13T10:05:55Z
#=#=#=#=# Propagation starts 2024-05-13T10:05:55Z (last step: 212 msec , total: 212 msec) 
#=#=#=# Syncrun finished 2024-05-13T10:05:55Z (last step: 1 msec , total: 214 msec) 
#=#=#=# Syncrun started 2024-05-13T10:19:22Z
#=#=#=#=# Propagation starts 2024-05-13T10:19:22Z (last step: 183 msec , total: 183 msec) 
#=#=#=# Syncrun finished 2024-05-13T10:19:22Z (last step: 1 msec , total: 184 msec) 
#=#=#=# Syncrun started 2024-05-13T10:40:13Z
#=#=#=#=# Propagation starts 2024-05-13T10:40:13Z (last step: 195 msec , total: 195 msec) 
#=#=#=# Syncrun finished 2024-05-13T10:40:13Z (last step: 0 msec , total: 196 msec) 
#=#=#=# Syncrun started 2024-05-13T10:54:21Z
#=#=#=#=# Propagation starts 2024-05-13T10:54:22Z (last step: 177 msec , total: 177 msec) 
#=#=#=# Syncrun finished 2024-05-13T10:54:22Z (last step: 1 msec , total: 178 msec) 
